지점,일시,기온,강수량,풍속,풍향,습도,증기압,이슬점 온도,현지기압,해면기압,지면온도
90,2024-06-06 00:00:00,18.1,0.0,1.5,160.0,92.0,19.0,16.7,1015.2,1017.3,18.8
90,2024-06-06 03:00:00,18.1,0.0,2.2,310.0,91.0,18.9,16.6,1015.4,1017.5,18.2
90,2024-06-06 06:00:00,17.1,0.0,0.8,220.0,94.0,18.3,16.1,1015.6,1017.7,17.5
90,2024-06-06 09:00:00,19.7,0.0,2.1,90.0,84.0,19.1,16.8,1015.9,1017.9,23.5
90,2024-06-06 12:00:00,22.1,0.0,2.5,110.0,75.0,19.8,17.3,1015.5,1017.5,33.1
90,2024-06-06 15:00:00,22.2,0.0,2.9,110.0,74.0,19.7,17.3,1014.4,1016.4,36.7
90,2024-06-06 18:00:00,22.0,0.0,3.4,130.0,75.0,19.7,17.3,1012.9,1014.9,31.0
90,2024-06-06 21:00:00,19.4,0.0,2.2,170.0,83.0,18.6,16.4,1012.5,1014.5,21.2
90,2024-06-07 00:00:00,18.2,0.0,0.9,220.0,91.0,18.8,16.6,1012.8,1014.9,18.6
90,2024-06-07 03:00:00,18.1,0.0,2.0,320.0,89.0,18.4,16.2,1012.3,1014.4,17.0
90,2024-06-07 06:00:00,17.9,0.0,1.3,30.0,91.0,18.7,16.5,1012.6,1014.7,18.0
90,2024-06-07 09:00:00,20.7,0.0,1.2,120.0,78.0,18.7,16.5,1012.6,1014.6,24.5
90,2024-06-07 12:00:00,23.0,0.0,1.8,90.0,70.0,19.5,17.1,1011.9,1013.9,34.0
90,2024-06-07 15:00:00,22.6,0.0,3.9,130.0,70.0,19.1,16.7,1010.5,1012.5,32.9
90,2024-06-07 18:00:00,22.3,0.0,3.0,140.0,67.0,17.9,15.6,1009.2,1011.2,28.3
90,2024-06-07 21:00:00,20.2,0.0,2.3,160.0,82.0,19.3,16.9,1008.9,1010.9,21.6
90,2024-06-08 00:00:00,19.2,0.0,1.0,240.0,87.0,19.3,17.0,1008.6,1010.6,19.5
90,2024-06-08 03:00:00,19.5,0.0,0.7,230.0,82.0,18.6,16.3,1007.4,1009.4,19.3
90,2024-06-08 06:00:00,19.9,0.0,1.3,340.0,79.0,18.4,16.2,1006.9,1008.9,19.2
90,2024-06-08 09:00:00,18.9,0.4,2.8,360.0,87.0,18.9,16.6,1007.8,1009.8,19.7
90,2024-06-08 12:00:00,17.8,8.6,2.4,360.0,92.0,18.8,16.5,1007.5,1009.6,19.5
90,2024-06-08 15:00:00,18.9,1.9,2.3,100.0,89.0,19.3,17.0,1006.7,1008.7,23.3
90,2024-06-08 18:00:00,18.9,0.0,3.3,130.0,89.0,19.4,17.0,1005.4,1007.4,22.2
90,2024-06-08 21:00:00,18.4,0.0,1.2,140.0,92.0,19.5,17.1,1005.3,1007.3,19.4
90,2024-06-09 00:00:00,17.6,0.0,1.4,210.0,95.0,19.0,16.7,1005.2,1007.2,17.5
90,2024-06-09 03:00:00,17.3,0.0,1.4,220.0,95.0,18.7,16.4,1005.0,1007.0,16.2
90,2024-06-09 06:00:00,16.6,0.0,1.2,280.0,94.0,17.8,15.6,1005.1,1007.2,15.6
90,2024-06-09 09:00:00,22.5,0.0,0.9,150.0,71.0,19.2,16.9,1005.5,1007.5,23.9
90,2024-06-09 12:00:00,25.4,0.0,2.4,90.0,56.0,18.2,16.0,1004.7,1006.7,32.2
90,2024-06-09 15:00:00,25.0,0.0,5.1,140.0,61.0,19.3,16.9,1004.0,1006.0,32.2
90,2024-06-09 18:00:00,25.1,0.0,4.5,150.0,54.0,17.1,15.1,1003.0,1005.0,28.8
90,2024-06-09 21:00:00,21.2,0.0,2.1,120.0,78.0,19.5,17.1,1003.4,1005.4,21.0
90,2024-06-10 00:00:00,22.7,0.0,2.2,330.0,69.0,18.6,16.4,1004.0,1006.0,19.3
90,2024-06-10 03:00:00,22.8,0.0,1.4,290.0,65.0,18.0,15.8,1003.8,1005.8,19.0
90,2024-06-10 06:00:00,21.8,0.0,1.4,100.0,69.0,17.9,15.7,1004.6,1006.6,18.3
90,2024-06-10 09:00:00,24.6,0.0,1.9,140.0,60.0,18.5,16.3,1005.1,1007.1,25.3
90,2024-06-10 12:00:00,25.7,0.0,2.1,100.0,58.0,19.2,16.8,1004.0,1006.0,34.1
90,2024-06-10 15:00:00,25.9,0.0,3.8,120.0,58.0,19.2,16.9,1002.8,1004.8,35.2
90,2024-06-10 18:00:00,24.3,0.0,1.6,70.0,65.0,19.5,17.1,1002.5,1004.5,30.9
90,2024-06-10 21:00:00,21.5,0.0,1.8,330.0,80.0,20.4,17.8,1003.0,1005.0,22.4
90,2024-06-11 00:00:00,19.9,0.0,1.2,260.0,87.0,20.1,17.6,1003.5,1005.5,19.6
90,2024-06-11 03:00:00,19.6,0.0,1.2,30.0,88.0,20.0,17.5,1003.4,1005.4,18.5
90,2024-06-11 06:00:00,19.3,0.0,0.8,290.0,90.0,20.0,17.5,1003.9,1005.9,18.2
90,2024-06-11 09:00:00,24.1,0.0,1.0,90.0,72.0,21.3,18.5,1004.2,1006.2,26.2
90,2024-06-11 12:00:00,26.4,0.0,2.5,120.0,63.0,21.5,18.7,1002.8,1004.8,36.0
90,2024-06-11 15:00:00,29.2,0.0,4.5,140.0,49.0,19.6,17.2,1001.5,1003.5,39.9
90,2024-06-11 18:00:00,26.2,0.0,3.0,130.0,61.0,20.7,18.0,1000.8,1002.8,34.0
90,2024-06-11 21:00:00,27.2,0.0,1.8,180.0,57.0,20.2,17.6,1001.0,1003.0,25.3
90,2024-06-12 00:00:00,25.3,0.0,1.3,300.0,62.0,19.8,17.3,1001.3,1003.3,22.0
90,2024-06-12 03:00:00,23.3,0.0,1.1,270.0,67.0,19.1,16.8,1000.9,1002.9,20.0
90,2024-06-12 06:00:00,24.2,0.0,1.7,350.0,53.0,15.8,13.8,1001.6,1003.6,19.0
90,2024-06-12 09:00:00,28.4,0.0,1.9,360.0,34.0,13.0,10.8,1002.8,1004.8,27.3
90,2024-06-12 12:00:00,29.9,0.0,2.2,80.0,36.0,14.8,12.7,1001.6,1003.6,39.1
90,2024-06-12 15:00:00,30.3,0.0,2.0,330.0,34.0,14.5,12.5,1000.7,1002.7,40.4
90,2024-06-12 18:00:00,28.1,0.0,1.1,10.0,39.0,14.8,12.8,1000.7,1002.7,32.2
90,2024-06-12 21:00:00,24.8,0.0,0.9,240.0,57.0,17.8,15.7,1001.1,1003.1,25.0
101,2024-06-06 00:00:00,20.4,0.0,1.4,300.0,69.0,16.4,14.4,1008.7,1017.5,23.4
101,2024-06-06 03:00:00,18.7,0.0,1.1,310.0,75.0,16.2,14.2,1008.6,1017.5,21.7
101,2024-06-06 06:00:00,16.9,0.0,1.0,320.0,84.0,16.1,14.1,1008.9,1017.8,20.1
101,2024-06-06 09:00:00,19.2,0.0,1.7,300.0,77.0,17.0,14.9,1009.3,1018.2,23.9
101,2024-06-06 12:00:00,26.2,0.0,1.2,290.0,49.0,16.6,14.5,1008.2,1016.8,38.5
101,2024-06-06 15:00:00,29.9,0.0,1.4,240.0,31.0,12.9,10.7,1005.8,1014.3,46.6
101,2024-06-06 18:00:00,30.1,0.0,1.1,220.0,29.0,12.3,10.0,1004.0,1012.5,40.0
101,2024-06-06 21:00:00,22.8,0.0,1.7,110.0,57.0,15.8,13.8,1005.3,1014.0,28.3
101,2024-06-07 00:00:00,18.9,0.0,0.3,30.0,70.0,15.2,13.2,1006.7,1015.5,22.9
101,2024-06-07 03:00:00,16.7,0.0,0.6,340.0,79.0,15.0,13.0,1006.7,1015.7,20.4
101,2024-06-07 06:00:00,15.2,0.0,0.2,30.0,86.0,14.9,12.9,1006.6,1015.6,18.7
101,2024-06-07 09:00:00,19.3,0.0,1.0,10.0,71.0,15.7,13.7,1006.9,1015.8,23.6
101,2024-06-07 12:00:00,24.6,0.0,1.5,250.0,51.0,15.8,13.8,1005.4,1014.1,34.9
101,2024-06-07 15:00:00,27.3,0.0,1.5,230.0,43.0,15.4,13.4,1003.2,1011.8,39.2
101,2024-06-07 18:00:00,27.2,0.0,1.4,220.0,39.0,14.0,12.0,1001.6,1010.2,34.6
101,2024-06-07 21:00:00,24.1,0.0,1.1,220.0,53.0,15.8,13.8,1002.0,1010.6,26.7
101,2024-06-08 00:00:00,20.6,0.1,0.6,300.0,71.0,17.2,15.2,1002.5,1011.3,23.7
101,2024-06-08 03:00:00,19.2,1.3,0.6,280.0,86.0,19.1,16.8,1002.1,1010.9,21.7
101,2024-06-08 06:00:00,18.6,0.4,1.0,250.0,87.0,18.5,16.3,1001.7,1010.5,21.1
101,2024-06-08 09:00:00,18.3,0.5,0.7,340.0,87.0,18.3,16.1,1001.4,1010.2,21.4
101,2024-06-08 12:00:00,18.2,16.7,0.6,50.0,92.0,19.2,16.9,1000.9,1009.7,21.1
101,2024-06-08 15:00:00,20.9,0.2,1.7,170.0,78.0,19.1,16.8,999.7,1008.4,26.3
101,2024-06-08 18:00:00,23.2,0.0,1.9,260.0,67.0,19.0,16.7,998.4,1007.0,27.2
101,2024-06-08 21:00:00,21.2,0.0,1.1,270.0,77.0,19.1,16.8,998.6,1007.3,22.9
101,2024-06-09 00:00:00,18.1,0.0,0.9,340.0,92.0,19.0,16.7,999.5,1008.3,20.2
101,2024-06-09 03:00:00,17.8,0.0,0.6,320.0,92.0,18.6,16.4,999.4,1008.2,20.1
101,2024-06-09 06:00:00,17.9,0.0,0.6,350.0,91.0,18.6,16.3,999.8,1008.6,19.9
101,2024-06-09 09:00:00,19.9,0.0,1.3,280.0,80.0,18.4,16.1,1000.2,1008.9,23.2
101,2024-06-09 12:00:00,24.7,0.0,1.6,240.0,54.0,16.6,14.6,999.3,1007.9,33.1
101,2024-06-09 15:00:00,28.0,0.0,1.9,220.0,44.0,16.6,14.6,997.7,1006.2,36.0
101,2024-06-09 18:00:00,28.3,0.0,2.3,230.0,45.0,17.2,15.1,996.9,1005.4,31.1
101,2024-06-09 21:00:00,25.6,0.0,1.9,230.0,54.0,17.4,15.4,997.8,1006.3,24.5
101,2024-06-10 00:00:00,21.0,0.0,0.6,350.0,77.0,19.0,16.7,999.2,1007.9,22.0
101,2024-06-10 03:00:00,18.3,0.0,1.1,310.0,88.0,18.3,16.2,999.3,1008.1,19.9
101,2024-06-10 06:00:00,17.0,0.0,0.6,340.0,92.0,17.8,15.6,1000.3,1009.2,18.7
101,2024-06-10 09:00:00,21.0,0.0,1.0,310.0,76.0,18.6,16.4,1000.3,1009.0,23.5
101,2024-06-10 12:00:00,26.6,0.0,1.8,260.0,53.0,18.4,16.2,998.3,1006.8,34.0
101,2024-06-10 15:00:00,29.2,0.0,2.3,200.0,47.0,18.9,16.6,996.5,1004.9,40.1
101,2024-06-10 18:00:00,29.6,0.0,1.8,220.0,46.0,19.1,16.8,995.5,1003.9,35.2
101,2024-06-10 21:00:00,27.1,0.0,1.4,230.0,54.0,19.2,16.8,996.4,1004.9,27.7
101,2024-06-11 00:00:00,22.2,0.0,0.9,330.0,77.0,20.4,17.8,998.3,1007.0,23.8
101,2024-06-11 03:00:00,19.8,0.0,0.7,310.0,88.0,20.2,17.7,998.7,1007.4,21.7
101,2024-06-11 06:00:00,20.2,0.0,0.7,310.0,88.0,20.7,18.0,999.5,1008.3,22.3
101,2024-06-11 09:00:00,23.0,0.0,1.0,300.0,75.0,20.9,18.2,999.7,1008.4,25.6
101,2024-06-11 12:00:00,27.0,0.0,1.7,240.0,54.0,19.2,16.9,998.4,1007.0,35.8
101,2024-06-11 15:00:00,30.1,0.0,1.5,210.0,46.0,19.3,17.0,996.4,1004.8,42.4
101,2024-06-11 18:00:00,30.8,0.0,1.5,210.0,45.0,19.7,17.3,995.5,1003.9,37.3
101,2024-06-11 21:00:00,27.8,0.0,2.2,200.0,48.0,17.9,15.7,996.5,1005.0,29.0
101,2024-06-12 00:00:00,23.4,0.0,1.5,250.0,62.0,17.5,15.4,997.4,1006.0,24.8
101,2024-06-12 03:00:00,18.8,0.0,1.9,320.0,84.0,18.1,16.0,997.0,1005.8,21.7
101,2024-06-12 06:00:00,17.1,0.0,0.7,10.0,89.0,17.4,15.3,998.3,1007.1,19.6
101,2024-06-12 09:00:00,22.2,0.0,0.9,0.0,68.0,17.9,15.8,998.8,1007.5,24.7
101,2024-06-12 12:00:00,27.9,0.0,2.0,240.0,43.0,16.0,14.0,996.7,1005.1,37.9
101,2024-06-12 15:00:00,30.7,0.0,1.6,230.0,35.0,15.3,13.3,994.8,1003.2,42.2
101,2024-06-12 18:00:00,30.1,0.0,2.4,270.0,41.0,17.3,15.2,994.3,1002.7,36.4
101,2024-06-12 21:00:00,26.0,0.0,1.6,320.0,60.0,20.0,17.5,995.3,1003.8,28.9
102,2024-06-06 00:00:00,17.5,0.0,0.8,300.0,79.0,15.9,13.8,1013.0,1017.2,18.5
102,2024-06-06 03:00:00,16.7,0.0,0.4,330.0,95.0,18.0,15.9,1012.6,1016.8,16.3
102,2024-06-06 06:00:00,15.0,0.0,0.3,360.0,97.0,16.5,14.5,1012.6,1016.9,14.9
102,2024-06-06 09:00:00,20.0,0.0,1.1,320.0,66.0,15.1,13.0,1013.0,1017.2,24.0
102,2024-06-06 12:00:00,22.9,0.0,2.8,330.0,50.0,14.0,11.9,1012.9,1017.1,43.3
102,2024-06-06 15:00:00,21.3,0.0,5.4,320.0,72.0,18.2,16.0,1011.5,1015.7,47.2
102,2024-06-06 18:00:00,20.8,0.0,4.1,320.0,76.0,18.5,16.3,1010.1,1014.3,39.0
102,2024-06-06 21:00:00,17.7,0.0,1.9,300.0,93.0,18.8,16.6,1010.1,1014.3,22.7
102,2024-06-07 00:00:00,16.7,0.0,1.4,300.0,93.0,17.7,15.5,1010.7,1015.0,17.7
102,2024-06-07 03:00:00,17.2,0.0,1.2,270.0,86.0,16.8,14.7,1010.1,1014.3,16.2
102,2024-06-07 06:00:00,16.4,0.0,0.8,210.0,93.0,17.3,15.2,1009.9,1014.2,15.7
102,2024-06-07 09:00:00,16.8,0.0,2.2,150.0,94.0,18.0,15.9,1009.6,1013.9,23.1
102,2024-06-07 12:00:00,19.4,0.0,2.9,170.0,80.0,17.8,15.7,1009.2,1013.4,31.8
102,2024-06-07 15:00:00,20.2,0.0,3.8,170.0,75.0,17.6,15.5,1007.7,1011.9,35.7
102,2024-06-07 18:00:00,20.3,0.0,2.6,180.0,76.0,18.0,15.9,1006.7,1010.9,35.2
102,2024-06-07 21:00:00,18.3,0.0,1.6,180.0,91.0,19.1,16.8,1006.7,1010.9,23.0
102,2024-06-08 00:00:00,17.4,0.2,1.8,140.0,93.0,18.3,16.1,1006.2,1010.4,19.3
102,2024-06-08 03:00:00,16.4,0.1,5.2,150.0,89.0,16.5,14.5,1004.8,1009.0,18.0
102,2024-06-08 06:00:00,16.1,1.4,4.8,150.0,97.0,17.7,15.6,1003.8,1008.0,17.4
102,2024-06-08 09:00:00,16.2,5.7,3.0,170.0,97.0,17.9,15.7,1003.6,1007.8,18.1
102,2024-06-08 12:00:00,20.4,0.2,1.5,200.0,81.0,19.2,16.8,1003.4,1007.6,28.2
102,2024-06-08 15:00:00,20.6,0.0,2.6,170.0,77.0,18.7,16.4,1002.6,1006.7,30.4
102,2024-06-08 18:00:00,20.8,0.0,3.2,180.0,79.0,19.3,16.9,1002.1,1006.2,29.7
102,2024-06-08 21:00:00,17.6,0.0,2.0,190.0,93.0,18.7,16.4,1002.2,1006.4,20.7
102,2024-06-09 00:00:00,16.2,0.0,1.0,110.0,97.0,17.8,15.7,1002.8,1007.0,17.8
102,2024-06-09 03:00:00,15.9,0.0,1.3,80.0,97.0,17.5,15.4,1002.7,1006.9,17.9
102,2024-06-09 06:00:00,16.5,0.0,1.7,140.0,97.0,18.2,16.0,1002.7,1006.9,17.9
102,2024-06-09 09:00:00,16.9,0.0,3.8,150.0,98.0,18.7,16.4,1003.3,1007.5,20.6
102,2024-06-09 12:00:00,18.9,0.0,4.9,160.0,89.0,19.3,17.0,1003.0,1007.1,31.7
102,2024-06-09 15:00:00,20.4,0.0,5.5,160.0,81.0,19.3,17.0,1002.7,1006.9,38.9
102,2024-06-09 18:00:00,19.8,0.0,3.8,140.0,84.0,19.2,16.8,1002.2,1006.3,32.4
102,2024-06-09 21:00:00,18.8,0.0,3.3,150.0,91.0,19.7,17.3,1002.4,1006.6,23.6
102,2024-06-10 00:00:00,17.8,0.0,2.4,130.0,97.0,19.7,17.2,1002.6,1006.8,20.8
102,2024-06-10 03:00:00,17.7,0.0,3.7,150.0,97.0,19.6,17.2,1002.0,1006.2,19.7
102,2024-06-10 06:00:00,16.5,0.0,2.8,130.0,98.0,18.3,16.1,1002.0,1006.2,18.7
102,2024-06-10 09:00:00,17.6,0.0,2.8,130.0,98.0,19.7,17.2,1002.0,1006.2,20.7
102,2024-06-10 12:00:00,18.8,0.0,3.4,120.0,98.0,21.2,18.4,1001.3,1005.5,25.1
102,2024-06-10 15:00:00,21.1,0.0,3.5,120.0,86.0,21.4,18.6,1000.7,1004.8,33.9
102,2024-06-10 18:00:00,22.2,0.0,2.9,160.0,81.0,21.5,18.6,1000.1,1004.2,37.2
102,2024-06-10 21:00:00,18.7,0.0,2.1,190.0,95.0,20.4,17.8,1000.5,1004.7,23.4
102,2024-06-11 00:00:00,17.4,0.0,3.1,170.0,97.0,19.3,16.9,1001.6,1005.8,19.6
102,2024-06-11 03:00:00,16.6,0.0,3.4,150.0,97.0,18.3,16.1,1001.6,1005.8,18.8
102,2024-06-11 06:00:00,17.3,0.0,3.2,140.0,98.0,19.2,16.9,1001.8,1006.0,18.8
102,2024-06-11 09:00:00,17.5,0.0,3.2,140.0,98.0,19.4,17.1,1002.3,1006.5,21.1
102,2024-06-11 12:00:00,18.6,0.0,6.3,160.0,96.0,20.5,17.9,1001.2,1005.4,29.1
102,2024-06-11 15:00:00,21.1,0.0,6.7,150.0,83.0,20.6,18.0,1000.3,1004.4,39.9
102,2024-06-11 18:00:00,21.6,0.0,4.2,170.0,77.0,19.8,17.3,999.8,1004.0,35.1
102,2024-06-11 21:00:00,18.9,0.0,3.3,170.0,88.0,19.1,16.7,1000.0,1004.2,22.7
102,2024-06-12 00:00:00,18.4,0.0,4.0,170.0,94.0,19.9,17.4,1000.1,1004.3,18.9
102,2024-06-12 03:00:00,18.0,0.0,4.3,160.0,97.0,19.9,17.4,999.4,1003.6,18.3
102,2024-06-12 06:00:00,17.3,0.0,2.1,150.0,97.0,19.2,16.8,1002.1,1006.3,18.4
102,2024-06-12 09:00:00,17.1,0.1,5.2,180.0,98.0,18.9,16.6,1000.4,1004.6,22.8
102,2024-06-12 12:00:00,18.0,0.0,5.1,150.0,96.0,19.8,17.3,1000.6,1004.8,26.3
102,2024-06-12 15:00:00,20.5,0.0,2.9,170.0,88.0,21.2,18.4,1000.9,1005.1,31.5
102,2024-06-12 18:00:00,21.5,0.0,1.7,180.0,81.0,20.7,18.0,1000.4,1004.5,36.3
102,2024-06-12 21:00:00,18.6,0.0,1.3,150.0,95.0,20.4,17.8,1000.0,1004.2,24.4
105,2024-06-06 00:00:00,20.0,0.0,0.2,0.0,82.0,19.2,16.9,1014.3,1017.5,20.7
105,2024-06-06 03:00:00,20.0,0.0,1.1,10.0,81.0,18.7,16.5,1013.9,1017.1,21.4
105,2024-06-06 06:00:00,18.8,0.0,0.6,0.0,87.0,18.8,16.5,1015.0,1018.2,20.8
105,2024-06-06 09:00:00,20.8,0.0,0.9,170.0,79.0,19.1,16.8,1015.0,1018.2,22.8
105,2024-06-06 12:00:00,23.6,0.0,1.2,60.0,66.0,19.1,16.8,1014.7,1017.8,27.0
105,2024-06-06 15:00:00,24.6,0.0,2.0,60.0,61.0,18.8,16.5,1013.2,1016.3,32.9
105,2024-06-06 18:00:00,26.6,0.0,1.6,20.0,49.0,16.9,14.7,1011.9,1015.0,29.1
105,2024-06-06 21:00:00,23.4,0.0,2.4,220.0,56.0,16.1,14.0,1011.7,1014.8,24.3
105,2024-06-07 00:00:00,22.0,0.0,1.9,250.0,51.0,13.5,11.4,1012.1,1015.2,20.0
105,2024-06-07 03:00:00,18.8,0.0,1.1,180.0,70.0,15.1,13.1,1011.3,1014.5,20.0
105,2024-06-07 06:00:00,19.4,0.0,2.0,260.0,57.0,12.8,10.6,1011.3,1014.5,17.8
105,2024-06-07 09:00:00,22.2,0.0,1.1,210.0,54.0,14.3,12.3,1011.5,1014.6,20.7
105,2024-06-07 12:00:00,25.2,0.0,1.7,80.0,60.0,19.0,16.7,1010.9,1014.0,28.6
105,2024-06-07 15:00:00,25.3,0.0,1.8,60.0,56.0,18.1,15.9,1009.5,1012.6,37.2
105,2024-06-07 18:00:00,26.2,0.0,1.5,100.0,50.0,17.0,15.0,1008.0,1011.1,33.7
105,2024-06-07 21:00:00,23.9,0.0,1.2,310.0,64.0,18.9,16.6,1007.6,1010.7,23.8
105,2024-06-08 00:00:00,21.9,0.0,0.9,280.0,67.0,17.6,15.5,1007.8,1010.9,23.0
105,2024-06-08 03:00:00,21.8,0.0,1.4,230.0,62.0,16.2,14.2,1006.6,1009.7,20.4
105,2024-06-08 06:00:00,22.1,0.0,1.6,260.0,63.0,16.8,14.8,1006.1,1009.2,19.5
105,2024-06-08 09:00:00,23.0,0.0,1.8,260.0,65.0,18.1,16.0,1006.3,1009.4,21.7
105,2024-06-08 12:00:00,20.4,0.1,2.0,330.0,84.0,20.1,17.5,1006.6,1009.7,21.9
105,2024-06-08 15:00:00,19.1,0.7,2.0,0.0,90.0,20.0,17.5,1006.0,1009.1,21.1
105,2024-06-08 18:00:00,19.9,0.0,1.8,150.0,85.0,19.7,17.3,1004.7,1007.8,21.7
105,2024-06-08 21:00:00,19.9,0.0,0.7,270.0,86.0,20.0,17.5,1004.4,1007.5,20.8
105,2024-06-09 00:00:00,18.8,0.0,1.3,240.0,90.0,19.4,17.0,1004.4,1007.5,19.3
105,2024-06-09 03:00:00,18.6,0.0,1.3,280.0,87.0,18.6,16.3,1004.2,1007.3,19.1
105,2024-06-09 06:00:00,17.8,0.0,1.1,220.0,89.0,18.0,15.9,1004.5,1007.7,18.5
105,2024-06-09 09:00:00,22.1,0.0,1.4,280.0,73.0,19.2,16.9,1004.5,1007.6,22.6
105,2024-06-09 12:00:00,26.5,0.0,2.0,90.0,51.0,17.7,15.6,1004.1,1007.2,41.0
105,2024-06-09 15:00:00,28.5,0.0,2.5,90.0,48.0,18.6,16.3,1002.7,1005.7,41.7
105,2024-06-09 18:00:00,28.5,0.0,1.7,90.0,48.0,18.6,16.3,1001.9,1004.9,35.0
105,2024-06-09 21:00:00,26.1,0.0,0.9,60.0,55.0,18.4,16.2,1002.5,1005.6,29.9
105,2024-06-10 00:00:00,25.1,0.0,2.0,240.0,57.0,18.2,16.0,1003.2,1006.3,23.5
105,2024-06-10 03:00:00,24.6,0.0,1.7,250.0,57.0,17.6,15.5,1003.0,1006.1,22.5
105,2024-06-10 06:00:00,23.9,0.0,2.8,260.0,57.0,16.7,14.7,1003.8,1006.9,22.6
105,2024-06-10 09:00:00,26.6,0.0,1.9,250.0,50.0,17.2,15.1,1004.1,1007.2,26.4
105,2024-06-10 12:00:00,29.1,0.0,2.2,100.0,48.0,19.0,16.7,1002.9,1005.9,37.0
105,2024-06-10 15:00:00,29.5,0.0,2.5,90.0,44.0,18.0,15.9,1001.5,1004.5,40.7
105,2024-06-10 18:00:00,29.6,0.0,1.7,80.0,44.0,18.0,15.8,1000.9,1003.9,36.9
105,2024-06-10 21:00:00,29.1,0.0,1.5,230.0,50.0,20.2,17.7,1001.5,1004.5,31.5
105,2024-06-11 00:00:00,27.4,0.0,1.7,250.0,57.0,20.7,18.0,1002.4,1005.5,26.3
105,2024-06-11 03:00:00,26.5,0.0,2.3,240.0,58.0,19.9,17.4,1002.5,1005.6,24.7
105,2024-06-11 06:00:00,25.3,0.0,2.9,230.0,60.0,19.2,16.9,1002.9,1006.0,23.6
105,2024-06-11 09:00:00,27.4,0.0,3.2,240.0,53.0,19.4,17.0,1003.1,1006.1,25.3
